step,ns,e_pot,e_kin,e_tot,T,time_cost_so_far
10150,0.0203,324.88038444519043,152.67120361328125,477.5515880584717,334.7609780198528,112.80491304397583
10200,0.020399999999999998,325.4466347694397,152.63827514648438,478.0849099159241,334.6887760230864,113.3186399936676
10250,0.020499999999999997,333.4726176261902,145.68519592285156,479.15781354904175,319.44281250105416,113.83774399757385
10300,0.0206,317.5624485015869,159.62957763671875,477.19202613830566,350.018551408835,114.34802794456482
10350,0.0207,320.65458488464355,157.91995239257812,478.5745372772217,346.2698692393695,114.85970115661621
10400,0.0208,332.7804865837097,146.36817932128906,479.1486659049988,320.9403849641062,115.37654089927673
10450,0.0209,336.62127685546875,141.3025665283203,477.92384338378906,309.833054618172,115.91670799255371
10500,0.020999999999999998,342.1786994934082,136.6156463623047,478.7943458557129,299.55608069288184,116.45359396934509
10550,0.0211,334.87988471984863,144.6653289794922,479.5452136993408,317.20655807108386,116.99146604537964
10600,0.0212,335.08381044864655,144.660888671875,479.74469912052155,317.1968218426042,117.52397298812866
10650,0.0213,336.7297172546387,141.36016845703125,478.0898857116699,309.9593579257686,118.04857206344604
10700,0.0214,335.3898277282715,142.9857635498047,478.3755912780762,313.5237878263773,118.62482690811157
10750,0.0215,332.015841960907,146.0460205078125,478.0618624687195,320.2339898029709,119.16003108024597
10800,0.021599999999999998,326.99877071380615,152.8504638671875,479.84923458099365,335.15404060465926,119.73631381988525
10850,0.0217,331.03410148620605,146.2864990234375,477.32060050964355,320.7612852010428,120.30810594558716
10900,0.0218,318.5533118247986,159.41354370117188,477.96685552597046,349.54485545414576,120.85992693901062
10950,0.0219,321.14677333831787,155.74203491210938,476.88880825042725,341.4943662725164,121.40541696548462
11000,0.022,331.5332713127136,147.44998168945312,478.98325300216675,323.31244472534394,121.96144890785217
11050,0.022099999999999998,320.2092490196228,157.24903869628906,477.45828771591187,344.79876191971056,122.51325392723083
11100,0.022199999999999998,317.8493227958679,158.98605346679688,476.8353762626648,348.6075008937153,123.0741319656372
11150,0.0223,316.51078176498413,159.77197265625,476.28275442123413,350.3307798767796,123.64237594604492
11200,0.0224,329.95880818367004,147.13308715820312,477.09189534187317,322.61759251549887,124.19709086418152
11250,0.0225,334.17682123184204,143.61158752441406,477.7884087562561,314.8960272588978,124.7811291217804
11300,0.0226,313.81285285949707,162.87185668945312,476.6847095489502,357.12787183743364,125.35437798500061
11350,0.022699999999999998,338.95762491226196,138.29843139648438,477.25605630874634,303.2459105396818,125.888592004776
11400,0.022799999999999997,321.07967948913574,156.34815979003906,477.4278392791748,342.8234116467304,126.44042086601257
11450,0.0229,333.70019483566284,144.72317504882812,478.42336988449097,317.33339670395765,126.9682948589325
11500,0.023,307.73303270339966,169.8775634765625,477.61059617996216,372.48923141453884,127.50581693649292
11550,0.0231,330.17149925231934,147.2353057861328,477.40680503845215,322.84172651750924,128.02575016021729
11600,0.0232,329.12923288345337,148.7485809326172,477.87781381607056,326.15987333276223,128.56131315231323
11650,0.023299999999999998,331.9987726211548,146.0623779296875,478.0611505508423,320.2698565965453,129.12046694755554
11700,0.0234,334.38225078582764,144.00375366210938,478.386004447937,315.75592694327895,129.7289080619812
11750,0.0235,329.7176764011383,147.45359802246094,477.17127442359924,323.3203742310129,130.2935860157013
11800,0.0236,346.90983390808105,132.60047912597656,479.5103130340576,290.7520542678911,130.82688689231873
11850,0.0237,330.81052446365356,144.19297790527344,475.003502368927,316.17083749096236,131.3741340637207
11900,0.023799999999999998,326.51773595809937,150.17510986328125,476.6928458213806,329.2878123854493,131.9020960330963
11950,0.023899999999999998,318.22920751571655,158.60647583007812,476.8356833457947,347.7752039189414,132.4520230293274
12000,0.024,332.79619121551514,145.3603973388672,478.1565885543823,318.7306291353588,133.01935505867004
12050,0.0241,325.375301361084,152.7342529296875,478.1095542907715,334.8992257726976,133.5640778541565
12100,0.0242,335.01528239250183,143.30812072753906,478.3234031200409,314.23061793930043,134.11982083320618
12150,0.0243,329.2550630569458,150.72879028320312,479.9838533401489,330.50186319854816,134.65123796463013
12200,0.024399999999999998,331.21032094955444,145.55238342285156,476.762704372406,319.1515955502408,135.20714497566223
12250,0.024499999999999997,328.5862455368042,148.59548950195312,477.1817350387573,325.82419092610894,135.78800177574158
12300,0.0246,337.34644317626953,139.20628356933594,476.55272674560547,305.2365510408929,136.3656520843506
12350,0.0247,340.9941473007202,136.43458557128906,477.4287328720093,299.1590700841558,136.94381403923035
12400,0.0248,336.3599214553833,142.55377197265625,478.91369342803955,312.57656320614797,137.47624516487122
12450,0.0249,323.71495056152344,152.15748596191406,475.8724365234375,333.6345532630706,138.00896501541138
12500,0.024999999999999998,331.9929208755493,146.42027282714844,478.41319370269775,321.05460999513525,138.53938102722168
12550,0.025099999999999997,328.7458276748657,147.3763427734375,476.1221704483032,323.1509772385993,139.07644391059875
12600,0.0252,341.54458379745483,136.5277099609375,478.07229375839233,299.3632632195894,139.65824103355408
12650,0.0253,327.82293224334717,149.16156005859375,476.9844923019409,327.06540949702725,140.23122096061707
12700,0.0254,330.3372001647949,148.0592803955078,478.39648056030273,324.64844932816186,140.76164889335632
12750,0.0255,319.4517488479614,155.9335174560547,475.3852663040161,341.9142285790142,141.29288411140442
12800,0.025599999999999998,321.3571720123291,155.2979278564453,476.6550998687744,340.5205761354045,141.82480001449585
12850,0.025699999999999997,328.28030252456665,148.57257080078125,476.8528733253479,325.7739372657089,142.34264087677002
12900,0.0258,317.95631217956543,158.93016052246094,476.88647270202637,348.4849448630594,142.9114909172058
12950,0.0259,319.3798303604126,157.78680419921875,477.16663455963135,345.97791621629995,143.48791313171387
13000,0.026,324.7191815376282,153.25271606445312,477.9718976020813,336.036055914556,144.045814037323
13050,0.026099999999999998,326.63803911209106,150.57456970214844,477.2126088142395,330.1637049124877,144.5938699245453
13100,0.026199999999999998,326.760057926178,149.51443481445312,476.2744927406311,327.83915526960413,145.13859796524048
13150,0.0263,343.54215598106384,135.45770263671875,478.9998586177826,297.01706636080786,145.70322394371033
13200,0.0264,323.8703136444092,152.91021728515625,476.78053092956543,335.2850614662614,146.25401091575623
13250,0.0265,321.97413635253906,156.0013885498047,477.97552490234375,342.0630490060842,146.7865869998932
13300,0.0266,326.15926122665405,151.94580078125,478.10506200790405,333.17039278988204,147.31748795509338
13350,0.026699999999999998,338.35529041290283,139.76083374023438,478.1161241531372,306.4525089502919,147.86079120635986
13400,0.026799999999999997,321.7229552268982,155.55267333984375,477.27562856674194,341.0791546043646,148.45877313613892
13450,0.0269,338.37933254241943,139.05667114257812,477.43600368499756,304.9084970194401,149.03321981430054
13500,0.027,341.25397396087646,137.45895385742188,478.71292781829834,301.4051945739251,149.59095311164856
13550,0.0271,336.26252031326294,141.15748596191406,477.420006275177,309.51493757217787,150.11574006080627
13600,0.0272,315.8080587387085,160.94329833984375,476.75135707855225,352.89913672561175,150.64417386054993
13650,0.027299999999999998,323.8496561050415,150.80813598632812,474.65779209136963,330.675843913648,151.17030096054077
13700,0.027399999999999997,343.61459386348724,134.23867797851562,477.85327184200287,294.34412033593685,151.74635100364685
13750,0.0275,326.10887908935547,151.57090759277344,477.6797866821289,332.3483673688649,152.3466818332672
13800,0.0276,333.55273723602295,144.56985473632812,478.1225919723511,316.9972124298569,152.90122604370117
13850,0.0277,322.9646210670471,152.6923828125,475.6570038795471,334.8074174876526,153.4219410419464
13900,0.0278,343.01329135894775,135.45526123046875,478.4685525894165,297.01171310803556,153.9585371017456
13950,0.027899999999999998,328.9095706939697,148.25743103027344,477.16700172424316,325.082932706294,154.4848930835724
14000,0.027999999999999997,331.02064752578735,147.53355407714844,478.5542016029358,323.4956932593059,155.00526404380798
14050,0.0281,332.54043102264404,144.8452911376953,477.38572216033936,317.6011597160623,155.56102681159973
14100,0.0282,319.763813495636,157.59210205078125,477.35591554641724,345.5509943077087,156.0866298675537
14150,0.0283,326.51085138320923,150.66961669921875,477.180468082428,330.37211373447946,156.6158049106598
