epoch,lr,train_loss,val_loss,test_loss,train_loss_y,train_loss_dy,val_loss_y,val_loss_dy,test_loss_y,test_loss_dy,step
152,0.0010000000474974513,0.6211358904838562,1.160123586654663,,1.1819894313812256,0.4809224605560303,2.9081506729125977,0.7231167554855347,,,18206
153,0.0010000000474974513,0.5138967633247375,1.0314542055130005,,1.1601698398590088,0.35232847929000854,2.782571315765381,0.593674898147583,,,18325
154,0.0010000000474974513,0.3978687524795532,1.153346300125122,,0.7493290305137634,0.3100036680698395,2.714315891265869,0.7631038427352905,,,18444
155,0.0010000000474974513,0.5148884057998657,1.2416048049926758,,1.0117971897125244,0.39066123962402344,2.6725053787231445,0.8838796615600586,,,18563
156,0.0010000000474974513,0.7421589493751526,1.565119981765747,,1.3483288288116455,0.5906164646148682,2.7553603649139404,1.2675600051879883,,,18682
157,0.0010000000474974513,0.8534771203994751,1.0602390766143799,,1.8454301357269287,0.6054887771606445,2.6443638801574707,0.6642078161239624,,,18801
158,0.0010000000474974513,0.756352424621582,2.2549514770507812,,0.8597337007522583,0.7305071353912354,2.6621885299682617,2.153141975402832,,,18920
159,0.0010000000474974513,1.2658799886703491,1.264986515045166,,2.100673198699951,1.0571818351745605,2.713562488555908,0.9028425216674805,,,19039
160,0.0010000000474974513,0.5850216746330261,1.1298809051513672,0.807309627532959,1.3727095127105713,0.388099730014801,2.7451276779174805,0.7260692119598389,1.8329912424087524,0.550889253616333,19158
161,0.0010000000474974513,0.47931092977523804,1.0508099794387817,,1.1301243305206299,0.3166075348854065,2.615935802459717,0.6595284938812256,,,19277
162,0.0010000000474974513,0.37140384316444397,1.0735602378845215,,0.6413089036941528,0.30392754077911377,2.5068459510803223,0.7152386903762817,,,19396
163,0.0010000000474974513,0.5985947847366333,1.6057612895965576,,1.3684110641479492,0.40614068508148193,2.4801530838012695,1.3871634006500244,,,19515
164,0.0010000000474974513,0.7365710735321045,1.088303804397583,,1.7186415195465088,0.49105337262153625,2.3719069957733154,0.7674030065536499,,,19634
165,0.0010000000474974513,0.683578372001648,1.1525063514709473,,1.3777618408203125,0.5100324153900146,2.3119893074035645,0.8626355528831482,,,19753
166,0.0010000000474974513,0.981102466583252,1.1923208236694336,,2.5686967372894287,0.584203839302063,2.210594654083252,0.9377522468566895,,,19872
167,0.0010000000474974513,0.7927966117858887,1.1984646320343018,,1.7793946266174316,0.5461471080780029,2.2891345024108887,0.9257971048355103,,,19991
168,0.0010000000474974513,0.9699146747589111,1.0171111822128296,,2.6411218643188477,0.5521129369735718,2.2090001106262207,0.7191389799118042,,,20110
169,0.0010000000474974513,0.40842318534851074,0.9504345655441284,,0.8744552731513977,0.2919151782989502,2.116213083267212,0.6589899063110352,,,20229
170,0.0010000000474974513,0.4561333656311035,0.9929226636886597,0.535564661026001,1.028395175933838,0.3130679130554199,2.042383909225464,0.7305573225021362,0.6612362861633301,0.5041466951370239,20348
171,0.0010000000474974513,0.8047622442245483,1.3151768445968628,,1.9855148792266846,0.5095741748809814,1.9575586318969727,1.1545813083648682,,,20467
172,0.0010000000474974513,1.1838635206222534,1.2922701835632324,,3.0364086627960205,0.7207273244857788,1.914405107498169,1.1367363929748535,,,20586
173,0.0010000000474974513,0.8855026364326477,1.1779656410217285,,1.3287856578826904,0.7746818661689758,1.8469886779785156,1.0107098817825317,,,20705
174,0.0010000000474974513,0.5574934482574463,1.1089398860931396,,0.7765569090843201,0.5027275681495667,1.7619370222091675,0.9456905126571655,,,20824
175,0.0010000000474974513,0.49765586853027344,1.092151165008545,,1.0954827070236206,0.34819915890693665,1.7848684787750244,0.9189717769622803,,,20943
176,0.0010000000474974513,0.6996392011642456,1.5092315673828125,,0.7982912063598633,0.6749761700630188,1.7215430736541748,1.4561536312103271,,,21062
177,0.0010000000474974513,0.5733673572540283,0.832949161529541,,1.0133590698242188,0.46336936950683594,1.6500089168548584,0.6286842823028564,,,21181
178,0.0010000000474974513,0.38152679800987244,0.8317328691482544,,0.4566773772239685,0.3627392053604126,1.5772778987884521,0.6453466415405273,,,21300
179,0.0010000000474974513,0.5718209743499756,1.417195200920105,,0.9039338827133179,0.4887927174568176,1.5239989757537842,1.3904942274093628,,,21419
180,0.0010000000474974513,0.8927428722381592,1.1303799152374268,0.6698726415634155,1.5528128147125244,0.7277253270149231,1.4758927822113037,1.044001579284668,0.6880406737327576,0.6653306484222412,21538
181,0.0010000000474974513,1.2365806102752686,0.9008783102035522,,3.2471089363098145,0.7339483499526978,1.4429583549499512,0.7653582692146301,,,21657
182,0.0010000000474974513,0.42757493257522583,0.8126470446586609,,0.7314427495002747,0.3516079783439636,1.3801045417785645,0.6707826852798462,,,21776
183,0.0010000000474974513,0.36985665559768677,0.8185015916824341,,0.6887321472167969,0.29013776779174805,1.3801548480987549,0.6780883073806763,,,21895
184,0.0010000000474974513,0.3442069888114929,0.7795151472091675,,0.6363714933395386,0.2711658477783203,1.33999764919281,0.6393945217132568,,,22014
185,0.0010000000474974513,0.6187113523483276,0.9887197017669678,,1.1922955513000488,0.47531527280807495,1.3200632333755493,0.9058837890625,,,22133
186,0.0010000000474974513,0.5369007587432861,0.7508634328842163,,1.1227493286132812,0.39043861627578735,1.3217787742614746,0.6081345677375793,,,22252
187,0.0010000000474974513,0.660722017288208,0.8136855363845825,,1.251556158065796,0.513013482093811,1.2668168544769287,0.7004027366638184,,,22371
188,0.0010000000474974513,0.7818439602851868,0.9521048069000244,,1.6148180961608887,0.5736004710197449,1.213899850845337,0.8866560459136963,,,22490
189,0.0010000000474974513,0.6162707805633545,0.8217390179634094,,1.147371530532837,0.48349565267562866,1.2316012382507324,0.7192734479904175,,,22609
190,0.0010000000474974513,1.0833137035369873,0.8172860741615295,0.5219829082489014,3.485642433166504,0.4827314019203186,1.1989136934280396,0.7218791246414185,0.6241905689239502,0.49643099308013916,22728
191,0.0010000000474974513,0.5949140787124634,0.815014660358429,,1.6633825302124023,0.32779693603515625,1.1473850011825562,0.7319220304489136,,,22847
192,0.0010000000474974513,0.6607692837715149,1.045451045036316,,1.529173731803894,0.4436681866645813,1.244343876838684,0.9957277774810791,,,22966
