#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
52.4%	26200	52.400000000018075	472.81463623046875	349.306082280169	1.31e+03	3.4557418823242188	0:03
52.6%	26300	52.60000000001832	513.27734375	318.729868518437	1.3e+03	3.4698500633239746	0:03
52.8%	26400	52.800000000018564	483.20703125	323.0437913984741	1.3e+03	3.484017848968506	0:03
53.0%	26500	53.00000000001881	413.642578125	354.1255423171195	1.3e+03	3.496558904647827	0:03
53.2%	26600	53.20000000001905	422.6049499511719	334.6599290677078	1.3e+03	3.509121894836426	0:03
53.4%	26700	53.4000000000193	420.42462158203125	322.18305497484414	1.31e+03	3.5213510990142822	0:03
53.6%	26800	53.60000000001954	415.35137939453125	311.304842553091	1.31e+03	3.5339858531951904	0:03
53.8%	26900	53.800000000019786	405.90155029296875	322.39954126176656	1.31e+03	3.5479519367218018	0:03
54.0%	27000	54.00000000002003	399.9825439453125	292.7189146930703	1.3e+03	3.5620388984680176	0:03
54.2%	27100	54.200000000020275	359.8894348144531	309.9824031793542	1.3e+03	3.5753610134124756	0:03
54.4%	27200	54.40000000002052	442.3660583496094	305.448831776248	1.3e+03	3.5885727405548096	0:03
54.6%	27300	54.60000000002076	421.3072814941406	306.41538095811984	1.3e+03	3.60270094871521	0:03
54.8%	27400	54.80000000002101	395.7514343261719	311.00893201428	1.3e+03	3.6153838634490967	0:02
55.0%	27500	55.00000000002125	362.64227294921875	323.6201758484803	1.31e+03	3.6280879974365234	0:02
55.2%	27600	55.2000000000215	338.4787902832031	332.4790044691926	1.31e+03	3.640298843383789	0:02
55.4%	27700	55.40000000002174	387.3360290527344	284.1796403941805	1.31e+03	3.652935743331909	0:02
55.6%	27800	55.600000000021986	378.6536865234375	295.49559569942886	1.31e+03	3.6655499935150146	0:02
55.8%	27900	55.80000000002223	397.01983642578125	288.992939156915	1.31e+03	3.6782009601593018	0:02
56.0%	28000	56.000000000022474	394.5256042480469	308.23342331944883	1.31e+03	3.692253828048706	0:02
56.2%	28100	56.20000000002272	398.7325439453125	302.02501099728926	1.31e+03	3.705458879470825	0:02
56.4%	28200	56.40000000002296	403.70196533203125	324.1437895073789	1.31e+03	3.7196178436279297	0:02
56.6%	28300	56.60000000002321	429.5797424316406	295.43882741910113	1.31e+03	3.7321908473968506	0:02
56.8%	28400	56.80000000002345	387.3619384765625	326.99672651569307	1.31e+03	3.7448627948760986	0:02
57.0%	28500	57.0000000000237	375.2555847167969	306.4972673261676	1.31e+03	3.757483959197998	0:02
57.2%	28600	57.20000000002394	428.83978271484375	302.2936328551946	1.31e+03	3.770012855529785	0:02
57.4%	28700	57.400000000024185	366.72882080078125	336.5316667426467	1.31e+03	3.7826619148254395	0:02
57.6%	28800	57.60000000002443	372.12774658203125	302.44079920484955	1.31e+03	3.796576976776123	0:02
57.8%	28900	57.800000000024674	372.7304992675781	300.86570265459716	1.31e+03	3.8091800212860107	0:02
58.0%	29000	58.00000000002492	352.2072448730469	286.45618389913864	1.31e+03	3.823284864425659	0:02
58.2%	29100	58.20000000002516	327.46649169921875	304.55933819362673	1.31e+03	3.837906837463379	0:02
58.4%	29200	58.40000000002541	343.57513427734375	277.5578267476169	1.31e+03	3.8522279262542725	0:02
58.6%	29300	58.60000000002565	375.20458984375	268.6073035184481	1.31e+03	3.8647079467773438	0:02
58.8%	29400	58.800000000025896	358.7496337890625	285.15020642768957	1.31e+03	3.878727912902832	0:02
59.0%	29500	59.00000000002614	362.61572265625	294.9600267766943	1.31e+03	3.8928821086883545	0:02
59.2%	29600	59.200000000026385	385.87335205078125	313.1033153844672	1.31e+03	3.9051387310028076	0:02
59.4%	29700	59.40000000002663	392.4893798828125	314.13601300138464	1.31e+03	3.917660713195801	0:02
59.6%	29800	59.600000000026874	354.8439025878906	332.97893510734684	1.31e+03	3.931715965270996	0:02
59.8%	29900	59.80000000002712	424.4454040527344	306.3302089452911	1.31e+03	3.9444398880004883	0:02
60.0%	30000	60.00000000002736	385.461181640625	310.14725627269064	1.31e+03	3.958770751953125	0:02
60.2%	30100	60.20000000002761	367.35205078125	315.6112261479863	1.3e+03	3.9731690883636475	0:02
60.4%	30200	60.40000000002785	400.31353759765625	297.16479138029297	1.3e+03	3.9859089851379395	0:02
60.6%	30300	60.600000000028096	367.9231262207031	331.54354170993304	1.31e+03	3.9982008934020996	0:02
60.8%	30400	60.80000000002834	394.656005859375	295.9517290963291	1.31e+03	4.010998010635376	0:02
61.0%	30500	61.000000000028585	396.0645446777344	300.32536863176955	1.31e+03	4.025255918502808	0:02
61.2%	30600	61.20000000002883	350.1312255859375	320.18484400346995	1.31e+03	4.037809133529663	0:02
61.4%	30700	61.400000000029074	367.98114013671875	324.91592585852726	1.31e+03	4.0518717765808105	0:02
61.6%	30800	61.60000000002932	317.5712890625	336.29690451524186	1.31e+03	4.064198017120361	0:02
61.8%	30900	61.80000000002956	423.8291015625	302.7029092969536	1.31e+03	4.076873779296875	0:02
62.0%	31000	62.00000000002981	423.8634033203125	344.7074088870249	1.31e+03	4.090678930282593	0:02
62.2%	31100	62.20000000003005	448.25433349609375	353.46985647706174	1.31e+03	4.103457927703857	0:02
62.4%	31200	62.400000000030296	431.1874694824219	309.6614924546743	1.31e+03	4.1175830364227295	0:02
62.6%	31300	62.60000000003054	399.36224365234375	315.09958716053876	1.31e+03	4.129858016967773	0:02
62.8%	31400	62.800000000030785	366.68011474609375	313.8360491892334	1.31e+03	4.143829822540283	0:02
63.0%	31500	63.00000000003103	362.9458923339844	332.55093438679404	1.31e+03	4.1561009883880615	0:02
63.2%	31600	63.200000000031274	443.9674987792969	342.377531341723	1.31e+03	4.168775796890259	0:02
63.4%	31700	63.40000000003152	401.9756774902344	341.7017534124397	1.31e+03	4.181205987930298	0:02
63.6%	31800	63.60000000003176	430.654296875	292.56857517476413	1.31e+03	4.193705797195435	0:02
63.8%	31900	63.80000000003201	367.2972106933594	306.6984787843795	1.31e+03	4.205952882766724	0:02
64.0%	32000	64.00000000003224	354.62591552734375	297.98655909712966	1.31e+03	4.218482732772827	0:02
64.2%	32100	64.20000000003178	394.62896728515625	280.81460509468695	1.31e+03	4.232715845108032	0:02
64.4%	32200	64.40000000003131	364.4450988769531	284.1308780871904	1.31e+03	4.246823787689209	0:02
64.6%	32300	64.60000000003085	327.9270324707031	281.6649505837194	1.31e+03	4.260883808135986	0:02
64.8%	32400	64.80000000003038	366.40301513671875	303.1248790028561	1.31e+03	4.275004148483276	0:02
65.0%	32500	65.00000000002991	400.99932861328125	293.8683331226227	1.31e+03	4.288013935089111	0:02
65.2%	32600	65.20000000002945	362.87689208984375	300.82065575629906	1.31e+03	4.300583839416504	0:02
65.4%	32700	65.40000000002898	347.82269287109375	306.955119771834	1.31e+03	4.3130199909210205	0:02
65.6%	32800	65.60000000002852	392.42449951171875	281.2575484742464	1.31e+03	4.326973915100098	0:02
65.8%	32900	65.80000000002805	387.86700439453125	298.3606868898081	1.31e+03	4.33926796913147	0:02
66.0%	33000	66.00000000002758	382.548583984375	286.07873095472354	1.31e+03	4.353372097015381	0:02
66.2%	33100	66.20000000002712	396.7529296875	292.63531151355585	1.31e+03	4.367847919464111	0:02
66.4%	33200	66.40000000002665	352.92877197265625	305.6383276554566	1.31e+03	4.3817760944366455	0:02
66.6%	33300	66.60000000002618	368.56414794921875	291.29158376645603	1.31e+03	4.394459009170532	0:02
66.8%	33400	66.80000000002572	343.22332763671875	286.7138851670923	1.31e+03	4.407058000564575	0:02
67.0%	33500	67.00000000002525	307.4431457519531	294.66528948088177	1.31e+03	4.419656753540039	0:02
67.2%	33600	67.20000000002479	379.3861389160156	286.6686169421978	1.31e+03	4.433917760848999	0:02
67.4%	33700	67.40000000002432	371.8285217285156	296.32651187268135	1.31e+03	4.446535110473633	0:02
67.6%	33800	67.60000000002385	341.07318115234375	290.8401657479522	1.31e+03	4.459115982055664	0:02
67.8%	33900	67.80000000002339	370.7574462890625	290.9747409062	1.31e+03	4.4717018604278564	0:02
68.0%	34000	68.00000000002292	316.22857666015625	296.9682897489877	1.31e+03	4.4858269691467285	0:02
68.2%	34100	68.20000000002246	331.55389404296875	267.1739836800747	1.31e+03	4.5005528926849365	0:02
68.4%	34200	68.40000000002199	353.8997497558594	249.19491720787855	1.31e+03	4.513224840164185	0:02
68.6%	34300	68.60000000002152	327.5074462890625	262.6958805143418	1.31e+03	4.52591609954834	0:02
68.8%	34400	68.80000000002106	334.6789245605469	274.25719198925526	1.31e+03	4.539455890655518	0:02
69.0%	34500	69.00000000002059	344.9989929199219	276.7563099122637	1.31e+03	4.553105115890503	0:02
69.2%	34600	69.20000000002013	340.51171875	272.68529455914916	1.31e+03	4.567325830459595	0:02
69.4%	34700	69.40000000001966	366.42425537109375	298.2131401422505	1.31e+03	4.5800580978393555	0:02
69.6%	34800	69.6000000000192	331.10906982421875	314.2210006064977	1.31e+03	4.592725992202759	0:02
69.8%	34900	69.80000000001873	317.8596496582031	316.613562007233	1.31e+03	4.606458902359009	0:01
70.0%	35000	70.00000000001826	332.987060546875	331.30960079251935	1.31e+03	4.619083881378174	0:01
70.2%	35100	70.2000000000178	412.75103759765625	296.4327905333129	1.31e+03	4.63215184211731	0:01
70.4%	35200	70.40000000001733	379.250732421875	300.32156807599824	1.31e+03	4.644834995269775	0:01
70.6%	35300	70.60000000001686	370.8800964355469	321.510980402116	1.31e+03	4.65854287147522	0:01
70.8%	35400	70.8000000000164	425.42498779296875	284.7493430102168	1.31e+03	4.6713478565216064	0:01
71.0%	35500	71.00000000001593	372.7238464355469	297.72562102104666	1.31e+03	4.683912754058838	0:01
71.2%	35600	71.20000000001546	363.75909423828125	321.00580071545266	1.31e+03	4.697613954544067	0:01
71.4%	35700	71.400000000015	357.5380859375	306.73559858569234	1.31e+03	4.711483001708984	0:01
71.6%	35800	71.60000000001453	360.8118896484375	288.9577138668164	1.31e+03	4.725578784942627	0:01
71.8%	35900	71.80000000001407	344.77191162109375	283.5299238283467	1.31e+03	4.73810601234436	0:01
72.0%	36000	72.0000000000136	408.0590515136719	278.33008903701204	1.31e+03	4.75228476524353	0:01
72.2%	36100	72.20000000001313	419.6905517578125	279.035980316908	1.3e+03	4.767094850540161	0:01
72.4%	36200	72.40000000001267	429.1156311035156	286.6990340673813	1.3e+03	4.780195951461792	0:01
72.6%	36300	72.6000000000122	333.5880432128906	338.8152407229909	1.31e+03	4.792779922485352	0:01
72.8%	36400	72.80000000001174	382.4205627441406	321.1362225919921	1.3e+03	4.806846857070923	0:01
73.0%	36500	73.00000000001127	408.93243408203125	303.0303364634594	1.3e+03	4.820961952209473	0:01
73.2%	36600	73.2000000000108	415.809814453125	326.92531153855884	1.3e+03	4.833500862121582	0:01
73.4%	36700	73.40000000001034	394.08270263671875	323.3088550442603	1.3e+03	4.8471457958221436	0:01
73.6%	36800	73.60000000000987	424.5117492675781	329.0651070046731	1.3e+03	4.86138391494751	0:01
73.8%	36900	73.8000000000094	448.92779541015625	286.2215634990321	1.3e+03	4.873989105224609	0:01
74.0%	37000	74.00000000000894	417.90509033203125	311.91330192986794	1.3e+03	4.886508941650391	0:01
74.2%	37100	74.20000000000847	417.676513671875	301.3858150154461	1.3e+03	4.899780988693237	0:01
74.4%	37200	74.400000000008	428.422607421875	309.7343927766126	1.31e+03	4.912496089935303	0:01
74.6%	37300	74.60000000000754	410.6370849609375	311.3899400521542	1.3e+03	4.926625967025757	0:01
74.8%	37400	74.80000000000707	385.88116455078125	303.72988812875974	1.31e+03	4.9390318393707275	0:01
75.0%	37500	75.00000000000661	411.32269287109375	301.7993128296546	1.31e+03	4.9517738819122314	0:01
75.2%	37600	75.20000000000614	381.2568054199219	304.3108546860362	1.3e+03	4.965914964675903	0:01
75.4%	37700	75.40000000000568	352.3340759277344	292.7556391949065	1.3e+03	4.979967832565308	0:01
75.6%	37800	75.60000000000521	407.2795104980469	286.0825166295546	1.3e+03	4.992533922195435	0:01
75.8%	37900	75.80000000000474	393.85504150390625	288.77948885592815	1.3e+03	5.006117105484009	0:01
76.0%	38000	76.00000000000428	336.0134582519531	322.7139080436211	1.3e+03	5.019986152648926	0:01
76.2%	38100	76.20000000000381	351.91680908203125	297.56446025866296	1.3e+03	5.033092021942139	0:01
76.4%	38200	76.40000000000335	337.810546875	306.454045148506	1.3e+03	5.045747756958008	0:01
76.6%	38300	76.60000000000288	412.57879638671875	270.936650432218	1.3e+03	5.058403015136719	0:01
76.8%	38400	76.80000000000241	365.818359375	297.56858966307004	1.31e+03	5.071047067642212	0:01
77.0%	38500	77.00000000000195	356.117431640625	313.0412147813191	1.3e+03	5.085119962692261	0:01
77.2%	38600	77.20000000000148	368.72967529296875	310.02987346701207	1.31e+03	5.0973029136657715	0:01
77.4%	38700	77.40000000000101	369.50543212890625	297.3640769677602	1.31e+03	5.109773874282837	0:01
77.6%	38800	77.60000000000055	361.2358093261719	316.52599331114914	1.31e+03	5.122030019760132	0:01
77.8%	38900	77.80000000000008	452.184326171875	289.9531174010156	1.31e+03	5.134472846984863	0:01
78.0%	39000	77.99999999999962	422.1566162109375	291.3235010240401	1.31e+03	5.147014141082764	0:01
78.2%	39100	78.19999999999915	379.80841064453125	310.45593364811396	1.31e+03	5.1610589027404785	0:01
78.4%	39200	78.39999999999868	323.8167724609375	320.1782145657375	1.31e+03	5.1734938621521	0:01
78.6%	39300	78.59999999999822	375.8780517578125	302.95035182258	1.31e+03	5.187635898590088	0:01
78.8%	39400	78.79999999999775	357.0830993652344	322.4301875681676	1.31e+03	5.2002599239349365	0:01
79.0%	39500	78.99999999999729	364.46002197265625	303.543142483115	1.31e+03	5.214028835296631	0:01
79.2%	39600	79.19999999999682	380.3158264160156	311.05394177949836	1.31e+03	5.228007078170776	0:01
79.4%	39700	79.39999999999635	347.6082763671875	294.9114570307407	1.31e+03	5.242029905319214	0:01
79.6%	39800	79.59999999999589	372.1114501953125	304.2718431433585	1.31e+03	5.255728006362915	0:01
79.8%	39900	79.79999999999542	349.1600341796875	291.42699386876075	1.31e+03	5.269889831542969	0:01
80.0%	40000	79.99999999999496	314.4916687011719	327.0267680614706	1.3e+03	5.283920049667358	0:01
80.2%	40100	80.19999999999449	374.2119445800781	313.236159252177	1.3e+03	5.296755790710449	0:01
80.4%	40200	80.39999999999402	338.1365051269531	340.67831246545705	1.31e+03	5.309319019317627	0:01
80.6%	40300	80.59999999999356	329.42694091796875	322.01875032546116	1.31e+03	5.321300983428955	0:01
80.8%	40400	80.79999999999309	305.8829040527344	303.9959006449979	1.31e+03	5.333761930465698	0:01
81.0%	40500	80.99999999999262	365.3224792480469	283.60035906678075	1.31e+03	5.346305847167969	0:01
81.2%	40600	81.19999999999216	398.4403076171875	298.8867721883728	1.31e+03	5.360348701477051	0:01
81.4%	40700	81.39999999999169	371.5098876953125	308.7037034135648	1.31e+03	5.3728928565979	0:01
81.6%	40800	81.59999999999123	383.9517517089844	270.75777994667	1.31e+03	5.386762857437134	0:01
81.8%	40900	81.79999999999076	394.46075439453125	284.6406147451575	1.31e+03	5.399482011795044	0:01
82.0%	41000	81.9999999999903	349.1470947265625	297.8483188551812	1.31e+03	5.413402080535889	0:01
82.2%	41100	82.19999999998983	372.44219970703125	274.05292792208064	1.31e+03	5.426542043685913	0:01
82.4%	41200	82.39999999998936	364.778076171875	295.003123842446	1.3e+03	5.442956924438477	0:01
82.6%	41300	82.5999999999889	380.8154296875	286.1944371869191	1.3e+03	5.456959962844849	0:01
82.8%	41400	82.79999999998843	322.7385559082031	303.14590317247064	1.3e+03	5.469712972640991	0:01
83.0%	41500	82.99999999998796	346.60186767578125	297.4218588941082	1.3e+03	5.483878135681152	0:01
83.2%	41600	83.1999999999875	314.7691650390625	308.19516723725087	1.3e+03	5.496891975402832	0:01
83.4%	41700	83.39999999998703	374.4737548828125	270.6419143425035	1.3e+03	5.509415149688721	0:01
83.6%	41800	83.59999999998657	376.3355407714844	293.9299138823063	1.31e+03	5.521554946899414	0:01
83.8%	41900	83.7999999999861	358.44378662109375	281.0594082750551	1.31e+03	5.534190893173218	0:01
84.0%	42000	83.99999999998563	427.4720153808594	281.26859945247963	1.31e+03	5.548058032989502	0:01
84.2%	42100	84.19999999998517	405.3626708984375	291.82867695337666	1.31e+03	5.5612709522247314	0:01
84.4%	42200	84.3999999999847	380.8695373535156	322.260806233715	1.31e+03	5.573977947235107	0:01
84.6%	42300	84.59999999998423	370.84942626953125	295.30950766065973	1.3e+03	5.5880959033966064	0:01
84.8%	42400	84.79999999998377	330.17315673828125	332.79141663734157	1.31e+03	5.600756883621216	0:01
85.0%	42500	84.9999999999833	440.362548828125	281.6541894541696	1.31e+03	5.613948106765747	0:00
85.2%	42600	85.19999999998284	343.55224609375	325.53209509610923	1.31e+03	5.627304792404175	0:00
85.4%	42700	85.39999999998237	416.4769287109375	330.9132971702409	1.31e+03	5.639575004577637	0:00
85.6%	42800	85.5999999999819	382.19061279296875	306.7623673622147	1.31e+03	5.652050018310547	0:00
85.8%	42900	85.79999999998144	415.9995422363281	318.6806834065493	1.31e+03	5.664914131164551	0:00
86.0%	43000	85.99999999998097	464.61767578125	299.40160032784917	1.31e+03	5.67903995513916	0:00
86.2%	43100	86.1999999999805	407.2508544921875	328.01864725058584	1.31e+03	5.692389965057373	0:00
86.4%	43200	86.39999999998004	411.6625061035156	314.1158917299917	1.31e+03	5.706244945526123	0:00
86.6%	43300	86.59999999997957	287.41796875	348.66094318979606	1.31e+03	5.7187769412994385	0:00
86.8%	43400	86.79999999997911	371.5389709472656	305.48840181451453	1.31e+03	5.731068134307861	0:00
87.0%	43500	86.99999999997864	364.229248046875	287.3195153307839	1.31e+03	5.744982004165649	0:00
87.2%	43600	87.19999999997817	378.6285705566406	276.4236237173406	1.31e+03	5.757502794265747	0:00
87.4%	43700	87.39999999997771	372.36181640625	267.61120875401417	1.31e+03	5.769498109817505	0:00
87.6%	43800	87.59999999997724	317.3966369628906	319.59589167634834	1.31e+03	5.783351898193359	0:00
87.8%	43900	87.79999999997678	343.7574768066406	323.35579087378864	1.31e+03	5.797327995300293	0:00
88.0%	44000	87.99999999997631	366.54986572265625	288.0641555875441	1.31e+03	5.81130576133728	0:00
88.2%	44100	88.19999999997584	335.89483642578125	300.94664647990874	1.31e+03	5.824936866760254	0:00
88.4%	44200	88.39999999997538	325.14825439453125	301.54783083572005	1.31e+03	5.839260101318359	0:00
88.6%	44300	88.59999999997491	371.26251220703125	281.4535208373281	1.3e+03	5.8534228801727295	0:00
88.8%	44400	88.79999999997445	365.25396728515625	301.8006455448457	1.3e+03	5.867136001586914	0:00
89.0%	44500	88.99999999997398	354.31207275390625	298.86008743045426	1.3e+03	5.88101601600647	0:00
89.2%	44600	89.19999999997351	403.95941162109375	271.81515063013416	1.3e+03	5.894866943359375	0:00
89.4%	44700	89.39999999997305	377.338623046875	290.87728194128795	1.3e+03	5.907181978225708	0:00
89.6%	44800	89.59999999997258	403.91680908203125	305.65318780458716	1.3e+03	5.9216508865356445	0:00
89.8%	44900	89.79999999997212	380.14501953125	300.0147131848944	1.3e+03	5.9340550899505615	0:00
90.0%	45000	89.99999999997165	392.7942810058594	299.17923419628977	1.3e+03	5.94783878326416	0:00
90.2%	45100	90.19999999997118	466.33050537109375	287.85164742742467	1.3e+03	5.960324048995972	0:00
90.4%	45200	90.39999999997072	363.371826171875	305.1226779495397	1.3e+03	5.972784042358398	0:00
90.6%	45300	90.59999999997025	414.0660400390625	320.0472689341442	1.31e+03	5.984885931015015	0:00
90.8%	45400	90.79999999996978	411.2621154785156	310.55344419422624	1.31e+03	5.997372150421143	0:00
91.0%	45500	90.99999999996932	402.90179443359375	315.72912287226495	1.3e+03	6.011770009994507	0:00
91.2%	45600	91.19999999996885	399.8114013671875	350.4810970371573	1.3e+03	6.026034832000732	0:00
91.4%	45700	91.39999999996839	394.5502624511719	321.9785816872509	1.3e+03	6.039854049682617	0:00
91.6%	45800	91.59999999996792	400.3302307128906	291.63904843188334	1.3e+03	6.052613019943237	0:00
91.8%	45900	91.79999999996745	413.4605407714844	296.7148286931762	1.3e+03	6.066803932189941	0:00
92.0%	46000	91.99999999996699	372.5086669921875	323.3501635713327	1.3e+03	6.079495906829834	0:00
92.2%	46100	92.19999999996652	381.1316833496094	316.783394367311	1.3e+03	6.093456029891968	0:00
92.4%	46200	92.39999999996606	410.9486999511719	314.06534294181256	1.3e+03	6.107079744338989	0:00
92.6%	46300	92.59999999996559	341.5238037109375	305.45895163700567	1.3e+03	6.1214189529418945	0:00
92.8%	46400	92.79999999996512	438.68218994140625	275.88230591649	1.3e+03	6.134225130081177	0:00
93.0%	46500	92.99999999996466	374.8052062988281	291.4774051470304	1.3e+03	6.146439790725708	0:00
93.2%	46600	93.19999999996419	339.8287353515625	304.0118149444075	1.3e+03	6.15910005569458	0:00
93.4%	46700	93.39999999996373	331.3379821777344	294.5499343818861	1.3e+03	6.1706788539886475	0:00
93.6%	46800	93.59999999996326	395.25030517578125	261.9029968114912	1.3e+03	6.184643030166626	0:00
93.8%	46900	93.7999999999628	385.8844299316406	267.0766918081258	1.3e+03	6.198142766952515	0:00
94.0%	47000	93.99999999996233	394.81475830078125	287.0965425849929	1.3e+03	6.212302923202515	0:00
94.2%	47100	94.19999999996186	353.8807373046875	297.1566014728357	1.3e+03	6.225554943084717	0:00
94.4%	47200	94.3999999999614	338.94097900390625	319.3044640057874	1.3e+03	6.239523887634277	0:00
94.6%	47300	94.59999999996093	407.4051513671875	312.9859772815457	1.3e+03	6.252757787704468	0:00
94.8%	47400	94.79999999996046	438.7741394042969	321.84362323253504	1.3e+03	6.273042917251587	0:00
95.0%	47500	94.99999999996	427.19281005859375	318.1548776205802	1.3e+03	6.2874228954315186	0:00
95.2%	47600	95.19999999995953	413.413330078125	328.1083890925582	1.3e+03	6.301661729812622	0:00
95.4%	47700	95.39999999995906	467.56292724609375	271.6259417364159	1.3e+03	6.315980911254883	0:00
95.6%	47800	95.5999999999586	393.01422119140625	295.44552595863365	1.3e+03	6.328634023666382	0:00
95.8%	47900	95.79999999995813	379.43658447265625	277.5140344977908	1.3e+03	6.340993881225586	0:00
96.0%	48000	95.99999999995767	353.01318359375	305.44837240570183	1.3e+03	6.355157852172852	0:00
96.2%	48100	96.1999999999572	337.8351135253906	299.88062708243314	1.3e+03	6.368179798126221	0:00
96.4%	48200	96.39999999995673	386.80767822265625	297.7880723434893	1.3e+03	6.382251977920532	0:00
96.6%	48300	96.59999999995627	341.76629638671875	302.9668002362215	1.3e+03	6.396304130554199	0:00
96.8%	48400	96.7999999999558	323.3514404296875	315.63739938230583	1.3e+03	6.408959865570068	0:00
97.0%	48500	96.99999999995534	341.6788330078125	267.8673346919367	1.3e+03	6.421176910400391	0:00
97.2%	48600	97.19999999995487	299.60546875	283.00095433778813	1.3e+03	6.4356689453125	0:00
97.4%	48700	97.3999999999544	312.01220703125	262.9632089950105	1.3e+03	6.4499030113220215	0:00
97.6%	48800	97.59999999995394	298.0824279785156	297.53934653352945	1.3e+03	6.462530851364136	0:00
97.8%	48900	97.79999999995347	317.1876220703125	304.4517997272721	1.3e+03	6.476488828659058	0:00
98.0%	49000	97.999999999953	353.1960754394531	267.3756219898763	1.3e+03	6.488828897476196	0:00
98.2%	49100	98.19999999995254	410.6968078613281	258.1099635367302	1.3e+03	6.501894950866699	0:00
98.4%	49200	98.39999999995207	352.3059387207031	324.6877560320665	1.3e+03	6.514183759689331	0:00
98.6%	49300	98.5999999999516	399.5848388671875	320.1666355691029	1.3e+03	6.526815891265869	0:00
98.8%	49400	98.79999999995114	341.20733642578125	331.69885544165135	1.3e+03	6.5408570766448975	0:00
99.0%	49500	98.99999999995067	361.53179931640625	311.8170755047428	1.3e+03	6.5535619258880615	0:00
99.2%	49600	99.19999999995021	347.1691589355469	292.68927130701496	1.3e+03	6.566179990768433	0:00
99.4%	49700	99.39999999994974	330.1833190917969	269.02709342355246	1.3e+03	6.578579902648926	0:00
99.6%	49800	99.59999999994928	342.55804443359375	296.87305648734207	1.3e+03	6.592455148696899	0:00
99.8%	49900	99.79999999994881	395.3943786621094	286.85812517420794	1.3e+03	6.606114864349365	0:00
100.0%	50000	99.99999999994834	362.82696533203125	309.0540487656869	1.3e+03	6.620065927505493	0:00
